oare_id,genre,source,alignment_method
82c04b91-0c02-872a-6c77-aa8cc234e77b,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
79710083-fdc0-c154-ded4-1ec9c1708530,letter,sentences_oare_published_texts,sentences_oare
c2c70ea6-1694-3321-6830-481a95883d8f,letter,sentences_oare_published_texts,sentences_oare
c2c70ea6-1694-3321-6830-481a95883d8f,letter,sentences_oare_published_texts,sentences_oare
c2c70ea6-1694-3321-6830-481a95883d8f,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
d7f31909-9236-d776-8fb0-b8575400e6d8,letter,sentences_oare_published_texts,sentences_oare
fe70f4f5-1315-d383-3fa3-1ad612e57ceb,debt note,sentences_oare_published_texts,sentences_oare
fe70f4f5-1315-d383-3fa3-1ad612e57ceb,debt note,sentences_oare_published_texts,sentences_oare
9be1e0a7-99f9-616e-7b81-8e2342f5c349,letter,sentences_oare_published_texts,sentences_oare
9be1e0a7-99f9-616e-7b81-8e2342f5c349,letter,sentences_oare_published_texts,sentences_oare
7b9a1a6f-9699-48f1-999a-d8ba4bc4e263,unknown,sentences_oare_published_texts,sentences_oare
3efd5922-30d7-4d8d-a7e9-7991f9bd7579,letter,sentences_oare_published_texts,sentences_oare
3efd5922-30d7-4d8d-a7e9-7991f9bd7579,letter,sentences_oare_published_texts,sentences_oare
3efd5922-30d7-4d8d-a7e9-7991f9bd7579,letter,sentences_oare_published_texts,sentences_oare
3efd5922-30d7-4d8d-a7e9-7991f9bd7579,letter,sentences_oare_published_texts,sentences_oare
3efd5922-30d7-4d8d-a7e9-7991f9bd7579,letter,sentences_oare_published_texts,sentences_oare
3efd5922-30d7-4d8d-a7e9-7991f9bd7579,letter,sentences_oare_published_texts,sentences_oare
df37ba45-8e9f-73c8-2c08-d5f4177a918e,letter,sentences_oare_published_texts,sentences_oare
df37ba45-8e9f-73c8-2c08-d5f4177a918e,letter,sentences_oare_published_texts,sentences_oare
df37ba45-8e9f-73c8-2c08-d5f4177a918e,letter,sentences_oare_published_texts,sentences_oare
df37ba45-8e9f-73c8-2c08-d5f4177a918e,letter,sentences_oare_published_texts,sentences_oare
18a802a5-4c1d-3f65-d1df-de0130b3457c,unknown,sentences_oare_published_texts,sentences_oare
18a802a5-4c1d-3f65-d1df-de0130b3457c,unknown,sentences_oare_published_texts,sentences_oare
6a45976f-2c34-4be7-8087-26c6abd4ab74,letter,sentences_oare_published_texts,sentences_oare
6a45976f-2c34-4be7-8087-26c6abd4ab74,letter,sentences_oare_published_texts,sentences_oare
6a45976f-2c34-4be7-8087-26c6abd4ab74,letter,sentences_oare_published_texts,sentences_oare
6a45976f-2c34-4be7-8087-26c6abd4ab74,letter,sentences_oare_published_texts,sentences_oare
6a45976f-2c34-4be7-8087-26c6abd4ab74,letter,sentences_oare_published_texts,sentences_oare
6a45976f-2c34-4be7-8087-26c6abd4ab74,letter,sentences_oare_published_texts,sentences_oare
4736559f-623f-4bb8-a346-4b617b358ff4,unknown,sentences_oare_published_texts,sentences_oare
6354886f-3ebc-464e-a74a-60b99d4bc4b7,agreement (contract) | final communique,sentences_oare_published_texts,sentences_oare
6354886f-3ebc-464e-a74a-60b99d4bc4b7,agreement (contract) | final communique,sentences_oare_published_texts,sentences_oare
6354886f-3ebc-464e-a74a-60b99d4bc4b7,agreement (contract) | final communique,sentences_oare_published_texts,sentences_oare
6354886f-3ebc-464e-a74a-60b99d4bc4b7,agreement (contract) | final communique,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,letter,sentences_oare_published_texts,sentences_oare
0797c1df-5216-4dc3-aec3-85dd09232293,unknown,sentences_oare_published_texts,sentences_oare
0797c1df-5216-4dc3-aec3-85dd09232293,unknown,sentences_oare_published_texts,sentences_oare
0797c1df-5216-4dc3-aec3-85dd09232293,unknown,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
f4a09ef4-5711-d4c1-b632-ef15a1819b59,letter,sentences_oare_published_texts,sentences_oare
36d5b4bb-b090-4276-93ca-40944951a06d,unknown,sentences_oare_published_texts,sentences_oare
36d5b4bb-b090-4276-93ca-40944951a06d,unknown,sentences_oare_published_texts,sentences_oare
36d5b4bb-b090-4276-93ca-40944951a06d,unknown,sentences_oare_published_texts,sentences_oare
36d5b4bb-b090-4276-93ca-40944951a06d,unknown,sentences_oare_published_texts,sentences_oare
36d5b4bb-b090-4276-93ca-40944951a06d,unknown,sentences_oare_published_texts,sentences_oare
532393bc-cbff-40e9-833f-54ec019e6b5b,letter,sentences_oare_published_texts,sentences_oare
532393bc-cbff-40e9-833f-54ec019e6b5b,letter,sentences_oare_published_texts,sentences_oare
532393bc-cbff-40e9-833f-54ec019e6b5b,letter,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
884c845a-02c9-4279-849d-7165acb7846e,unknown,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
b442b658-192a-247c-1b8a-63ee5b132b5b,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
a2cd52f3-f128-aa62-e8df-69fbac96e7ff,letter,sentences_oare_published_texts,sentences_oare
edff9140-eb70-21fd-33dc-3b8728bab07c,unknown,sentences_oare_published_texts,sentences_oare
edff9140-eb70-21fd-33dc-3b8728bab07c,unknown,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
fc3de9fb-ef9e-f45b-178b-d149f7a78a71,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
cc1dcc50-66c9-174a-bca3-f1233260e3ce,letter,sentences_oare_published_texts,sentences_oare
deff2972-16ef-56ea-062e-901269721fb2,letter,sentences_oare_published_texts,sentences_oare
deff2972-16ef-56ea-062e-901269721fb2,letter,sentences_oare_published_texts,sentences_oare
deff2972-16ef-56ea-062e-901269721fb2,letter,sentences_oare_published_texts,sentences_oare
deff2972-16ef-56ea-062e-901269721fb2,letter,sentences_oare_published_texts,sentences_oare
9b2f4308-d239-45da-ba91-0f4735c95545,contract of sale,sentences_oare_published_texts,sentences_oare
9b2f4308-d239-45da-ba91-0f4735c95545,contract of sale,sentences_oare_published_texts,sentences_oare
9b2f4308-d239-45da-ba91-0f4735c95545,contract of sale,sentences_oare_published_texts,sentences_oare
684ec2ba-4047-4c75-be1d-b418cf457e18,unknown,sentences_oare_published_texts,sentences_oare
2f673bf0-dd13-4a4a-8641-a8a980ce80e0,unknown,sentences_oare_published_texts,sentences_oare
2f673bf0-dd13-4a4a-8641-a8a980ce80e0,unknown,sentences_oare_published_texts,sentences_oare
2f673bf0-dd13-4a4a-8641-a8a980ce80e0,unknown,sentences_oare_published_texts,sentences_oare
78baaefc-856f-37fa-5612-1a5b3e28f0a5,contract of sale,sentences_oare_published_texts,sentences_oare
78baaefc-856f-37fa-5612-1a5b3e28f0a5,contract of sale,sentences_oare_published_texts,sentences_oare
78baaefc-856f-37fa-5612-1a5b3e28f0a5,contract of sale,sentences_oare_published_texts,sentences_oare
c57e6909-85e4-a151-3c34-9f5decdd13b6,debt note,sentences_oare_published_texts,sentences_oare
c57e6909-85e4-a151-3c34-9f5decdd13b6,debt note,sentences_oare_published_texts,sentences_oare
c57e6909-85e4-a151-3c34-9f5decdd13b6,debt note,sentences_oare_published_texts,sentences_oare
c57e6909-85e4-a151-3c34-9f5decdd13b6,debt note,sentences_oare_published_texts,sentences_oare
c57e6909-85e4-a151-3c34-9f5decdd13b6,debt note,sentences_oare_published_texts,sentences_oare
c57e6909-85e4-a151-3c34-9f5decdd13b6,debt note,sentences_oare_published_texts,sentences_oare
12dca3d5-1738-4810-b6f4-ec4eb69ca829,letter,sentences_oare_published_texts,sentences_oare
12dca3d5-1738-4810-b6f4-ec4eb69ca829,letter,sentences_oare_published_texts,sentences_oare
12dca3d5-1738-4810-b6f4-ec4eb69ca829,letter,sentences_oare_published_texts,sentences_oare
12dca3d5-1738-4810-b6f4-ec4eb69ca829,letter,sentences_oare_published_texts,sentences_oare
12dca3d5-1738-4810-b6f4-ec4eb69ca829,letter,sentences_oare_published_texts,sentences_oare
7188acfd-1267-4d80-a062-6954f7cdd600,unknown,sentences_oare_published_texts,sentences_oare
7188acfd-1267-4d80-a062-6954f7cdd600,unknown,sentences_oare_published_texts,sentences_oare
7188acfd-1267-4d80-a062-6954f7cdd600,unknown,sentences_oare_published_texts,sentences_oare
7188acfd-1267-4d80-a062-6954f7cdd600,unknown,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,letter,sentences_oare_published_texts,sentences_oare
33ac2084-3986-b759-2c8a-b8352d1d66c3,debt note,sentences_oare_published_texts,sentences_oare
33ac2084-3986-b759-2c8a-b8352d1d66c3,debt note,sentences_oare_published_texts,sentences_oare
33ac2084-3986-b759-2c8a-b8352d1d66c3,debt note,sentences_oare_published_texts,sentences_oare
1a5e62ed-15af-08e4-ced1-0a8c5f02b919,letter,sentences_oare_published_texts,sentences_oare
1a5e62ed-15af-08e4-ced1-0a8c5f02b919,letter,sentences_oare_published_texts,sentences_oare
1a5e62ed-15af-08e4-ced1-0a8c5f02b919,letter,sentences_oare_published_texts,sentences_oare
1a5e62ed-15af-08e4-ced1-0a8c5f02b919,letter,sentences_oare_published_texts,sentences_oare
1a5e62ed-15af-08e4-ced1-0a8c5f02b919,letter,sentences_oare_published_texts,sentences_oare
1a5e62ed-15af-08e4-ced1-0a8c5f02b919,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
ea26b431-4132-0c58-546b-bff29a8f6e13,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
538d49d3-5272-6bc1-2cae-ab76d8d2e529,letter,sentences_oare_published_texts,sentences_oare
9f46375f-eacf-4607-b3d7-d3212f3e136c,unknown,sentences_oare_published_texts,sentences_oare
9f46375f-eacf-4607-b3d7-d3212f3e136c,unknown,sentences_oare_published_texts,sentences_oare
9f46375f-eacf-4607-b3d7-d3212f3e136c,unknown,sentences_oare_published_texts,sentences_oare
9f46375f-eacf-4607-b3d7-d3212f3e136c,unknown,sentences_oare_published_texts,sentences_oare
9f46375f-eacf-4607-b3d7-d3212f3e136c,unknown,sentences_oare_published_texts,sentences_oare
9f46375f-eacf-4607-b3d7-d3212f3e136c,unknown,sentences_oare_published_texts,sentences_oare
737798f8-a3d2-c85c-4013-eb45048dc800,unknown,sentences_oare_published_texts,sentences_oare
737798f8-a3d2-c85c-4013-eb45048dc800,unknown,sentences_oare_published_texts,sentences_oare
737798f8-a3d2-c85c-4013-eb45048dc800,unknown,sentences_oare_published_texts,sentences_oare
9ffee3f8-24e8-97ac-f8e7-5eaaede49fc5,unknown,sentences_oare_published_texts,sentences_oare
9ffee3f8-24e8-97ac-f8e7-5eaaede49fc5,unknown,sentences_oare_published_texts,sentences_oare
